Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Electronic Components,0.0,0.0,0.0,828070.73,1193962.45,0.0,0.0,0.0,124048030.08,23153493.5,61754529.84,55400.0,22295.28,0.0,1477778.1,85279.07,0.0,0.0,0.0,1911112.6099999999,57928.77,0.0,44850431.65,134627153.14000002,3510671.87,0.0,0.0,0.0,0.0,15311248.8,179547.41,32679891.96,0.0,0.0,0.0,0.0,14876493.77,227656792.88,102090058.16,2442385.27,3512542.31,0.0,0.0,0.0,3628.32,0.0,0.0,0.0,0.0,0.0,0.0,6099532.9799999995,190075467.19000003,3525.66,0.0,0.0,121340.16,0.0,0.0,0.0,2065884.42,0.0,196331.24,0.0,0.0,15799141.89,1751220.0,0.0,0.0,1112920.1,60129065.25,0.0,0.0,0.0,0.0,5119840.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552554.76,0.0,3714842.2399999998,0.0,766954.88,767.64,151047.15,345388.69,191612.71,116422.93,0.0,0.0,297174386.67,0.0,0.0,127996.16,123164553.39,89604419.46000001,387257748.95000005,3988455.32,0.0,1659868.35,0.0,0.0
Electronic Equipment & Instruments,50248.11,64116053.29,0.0,649426.56,3701150.52,0.0,33107990.800000004,0.0,3072622.64,35704385.35,81420111.38,53518700.0,0.0,0.0,1599371.4100000001,0.0,0.0,45338100.31,606897.82,414138007.58,111738599.57000001,153460.62,55558677.86,159516059.72,7507122.84,82785579.22999999,0.0,0.0,1016927.53,0.0,99958085.08,19452515.81,14539136.620000001,2136006.0,0.0,137320531.74,213875596.47,332851812.97999996,2118236229.17,36983448.79,17601071.59,95742568.47,0.0,0.0,0.0,137438557.94,1435252.31,0.0,855568.9299999999,0.0,410814.16,107286951.59,99924728.34,1662654.86,13667686.969999999,368332.01,0.0,0.0,0.0,1648941.3900000001,1009377.26,0.0,273766.99,0.0,0.0,754125418.61,16199395.169999998,0.0,0.0,383436.32,107736056.27,0.0,0.0,66037.74,0.0,0.0,1878215.68,0.0,0.0,349282.8,0.0,0.0,0.0,590754976.1600001,1896685.7100000002,37798739.480000004,7275383.09,0.0,83107304.36,386807.67000000004,3398247.46,18737999.11,14005984.44,0.0,1346443.36,279975371.06,0.0,0.0,0.0,400075515.1,232228353.41000003,27917431.7,2119083.66,269408698.76,113970114.05999999,173391910.86,0.0
Environmental & Facilities Services,850118.1499999999,0.0,0.0,839489.26,67349153.13,129502.21999999999,7708854.59,1324459.2,14589664.35,379932.29,46998568.97,226689636.37,53214866.5,0.0,2673167.47,1320.0,0.0,0.0,0.0,527599353.5,8034314.11,0.0,538498720.45,378974252.96,5733120.81,0.0,0.0,0.0,0.0,21095364.23,101248708.08999999,2721770.81,22747255.87,0.0,0.0,47267237.91,378283628.61,2207198.37,41668419.230000004,1804368116.8899999,81231115.1,0.0,0.0,568800.0,0.0,54372849.269999996,262541704.75,0.0,0.0,0.0,526956576.27,1750484.98,8291017.0,11127465.28,22170907.54,0.0,0.0,0.0,0.0,43878398.120000005,14280431.31,0.0,926448.88,0.0,0.0,41084979.47,8245703.21,0.0,0.0,0.0,30844736.94,0.0,133061.37,0.0,0.0,0.0,183048.36,0.0,0.0,0.0,724.74,0.0,0.0,186407706.36,6207547.17,0.0,0.0,0.0,8496075.6,0.0,633537.74,594122505.72,75978324.64,12340210.85,0.0,192409507.41,0.0,0.0,7448013.17,72187406.28999999,0.0,0.0,297901136.88,0.0,449783009.01,63624217.84,0.0
Fertilizers & Agricultural Chemicals,0.0,0.0,0.0,5756381.550000001,57383687.27,0.0,372.54,0.0,112743.32,338563188.0,3179837.51,0.0,1095851.72,0.0,0.0,0.0,0.0,0.0,0.0,1558696078.48,32773738.310000002,0.0,40855549.43,0.0,0.0,706750.16,0.0,0.0,16860985.05,12446364.74,68050924.45,3260250.48,9832547.88,0.0,0.0,99849152.23,132720806.41000001,0.0,993679.25,23838360.68,1515921475.44,57933687.83,0.0,0.0,0.0,23339605.62,0.0,0.0,0.0,0.0,0.0,27829011.06,28228077.870000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.65,0.0,78150.94,0.0,0.0,313009871.52,2358.49,0.0,0.0,1248.2,372419017.59999996,0.0,0.0,0.0,67561.66,0.0,0.0,0.0,174592661.61,0.0,0.0,0.0,0.0,568252005.66,124367218.75,189798.95,0.0,0.0,48944784.36,0.0,0.0,0.0,0.0,58099946.01,0.0,22453192.92,0.0,0.0,2179479.67,898990941.5600001,0.0,0.0,10433458.729999999,0.0,0.0,96326160.3,0.0
Food Distributors,0.0,0.0,0.0,26796788.99,0.0,0.0,0.0,0.0,281484170.99,0.0,0.0,16942.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185300.55,15157636.59,0.0,0.0,92888647.9,0.0,0.0,0.0,0.0,0.0,189144352.76,356117.42,222329.38,0.0,0.0,0.0,0.0,36807684.46,93223.8,119040151.04,0.0,34839474.33,191116748.20000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370622.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3899612.8899999997,0.0,0.0,16521321.32,0.0,0.0,0.0,0.0,394046.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348467.18000000005,135534990.29,24927.29,0.0,0.0,0.0,85089.42,0.0,0.0,3174335.55,0.0,0.0,16816.51,74363309.19,0.0,0.0,0.0,58196500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Food Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266731.21,0.0,0.0,0.0,17181769.42,0.0,432071.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70306808.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154477.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20303582.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71714.07,161369.74,0.0,0.0,0.0,0.0,0.0,0.0,222116.06999999998,0.0,0.0,5901000.0,0.0,0.0,965566.41,0.0,0.0,0.0,131853.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Footwear,248679.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913594.18,0.0,1155504.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525831.58,378679.48,0.0,0.0,0.0,0.0,0.0,0.0,2239156.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356698.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7354261.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973439.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29886.79,0.0,0.0,0.0,0.0,0.0,0.0,370856.08999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest Products,0.0,0.0,0.0,12320.0,0.0,0.0,0.0,0.0,0.0,0.0,26546.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9412668.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.36,0.0,0.0,0.0,0.0,1105.66,0.0,0.0,19032.22,0.0,0.0,0.0,0.0,0.0,0.0,201545954.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326314.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4704194.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.18,0.0,0.0,0.0,0.0,0.0,0.0
Gas Utilities,0.0,0.0,0.0,0.0,221778316.70999998,3119.71,8477424.06,0.0,62796.14,0.0,210875370.16,411869.52,52129670.72,0.0,110863.68,0.0,0.0,926100.0,0.0,529193825.43,41385719.81,0.0,469506450.33,0.0,6605835.75,0.0,0.0,0.0,7839899.57,0.0,56528762.8,48288223.32,0.0,0.0,0.0,0.0,0.0,0.0,310224.74,15767169.440000001,873541955.6,0.0,0.0,0.0,0.0,3946705788.21,8551226.63,0.0,0.0,0.0,0.0,0.0,1253305.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26629830.32,0.0,0.0,10036367.67,0.0,0.0,0.0,0.0,2575066.58,0.0,0.0,26353420.92,0.0,0.0,0.0,0.0,0.0,3478547.0,0.0,23250.0,5738563.89,7599126.45,0.0,0.0,0.0,0.0,12010902.92,0.0,0.0,1140490284.29,1327508.6800000002,0.0,0.0,1655168.88,0.0,0.0,0.0,2572889.66,900000.0,0.0,309855591.43,0.0,25960981.98,1061.95,0.0
Gold,0.0,0.0,0.0,2421955.36,122342.5,0.0,0.0,0.0,42285395.980000004,0.0,13302247.370000001,0.0,0.0,0.0,0.0,5660.38,0.0,0.0,0.0,27923709.53,1579900.0,0.0,2152137.79,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3850569.77,0.0,0.0,0.0,1477878.21,51532906.21,0.0,0.0,56720303.6,8217.43,0.0,0.0,0.0,0.0,4833393.04,3000493653.57,0.0,0.0,0.0,0.0,0.0,19300.0,0.0,185532.18,183200.0,0.0,0.0,0.0,0.0,50513352.76,0.0,11991.38,0.0,27051.19,394291112.81,93625.64,0.0,0.0,1556460.14,100798.43,0.0,0.0,152379.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249497.94,408800647.16,0.0,0.0,0.0,0.0,0.0,4452200.0,102887765.24,1419466.33,0.0,0.0,102305328.97,0.0,1562200.68,199701.75,114816873.6,0.0,262265.37,424695.66,4972800.22,4000.0,100.0,0.0
Health Care Distributors,0.0,0.0,0.0,0.0,27242424.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408059.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Care Equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7848245.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33628.32,0.0,0.0,878871.36,0.0,0.0,0.0,0.0,0.0,0.0,7168.14,0.0,68230.09,0.0,0.0,0.0,0.0,2201314.16,0.0,21770.75,13535158.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074136.46,0.0,0.0,0.0,16026253.809999999,0.0,0.0,0.0,0.0,0.0,0.0,717800.0,0.0,0.0,350853.20999999996,0.0,0.0,196095.13,6072735.5200000005,0.0,0.0,0.0,82300.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311904.58,0.0,0.0,4581390.28,0.0,0.0,10619.47,0.0,5753399.12,490931.39,0.0,0.0,29200.0,0.0,0.0
Health Care Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Care Services,0.0,0.0,0.0,0.0,184854.96,0.0,6233441.21,0.0,3248658.61,0.0,0.0,0.0,70665.86,0.0,0.0,18695269.58,0.0,13855429.81,0.0,206114181.88000003,54050680.04000001,0.0,64761172.14,0.0,217802.63999999998,0.0,0.0,108489040.75999999,10299302.0,0.0,0.0,357900.0,0.0,0.0,0.0,0.0,9817905.28,0.0,713556.6599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506985940.06,189939.57,14707394.39,0.0,5067975.22,0.0,0.0,0.0,0.0,0.0,17339043.86,0.0,0.0,0.0,0.0,2225164.15,0.0,0.0,0.0,0.0,137150805.2,0.0,0.0,26214.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26522139.52,0.0,4664360.71,56820.96,0.0,0.0,1647445.5,0.0,0.0,106500.0,0.0,0.0,0.0,7271345.01,0.0,0.0,0.0,1455380517.58,0.0,1826940.97,0.0,211971860.34,0.0,0.0,0.0
Health Care Supplies,0.0,32035.36,0.0,20252017.85,46246465.56,0.0,185263128.17000002,0.0,66467.0,40238458.29,5865053.46,10981699.98,37621711.08,0.0,45580.18,0.0,0.0,56802967.77,13451.33,84401275.71,9001175.58,0.0,247712131.57000002,165728.16,656232.34,0.0,0.0,0.0,7654424.76,1595715.5,9199411.91,9550694.99,0.0,6807.08,840307.2,91883657.77000001,260010381.05,1711989.97,65981391.150000006,185840.71,7107650.42,0.0,0.0,0.0,0.0,208500.0,269388.0,0.0,0.0,5575.22,0.0,337548906.19,3595568.01,0.0,543900.0,0.0,0.0,0.0,0.0,0.0,24154765.79,0.0,386977.02999999997,0.0,0.0,34217933.0,20718863.86,0.0,0.0,0.0,191624196.39,5138179.23,0.0,3685452.19,0.0,0.0,0.0,0.0,0.0,308500.0,0.0,0.0,9174845.39,46087004.33,19461769.75,4303983.109999999,0.0,0.0,3918754.5900000003,0.0,0.0,430643555.2,19245218.81,0.0,0.0,11911018.450000001,0.0,0.0,0.0,492317992.94,6045982.14,0.0,1110600.0,0.0,11322045.709999999,72587.76,0.0
Health Care Technology,102724271.82000001,13980237.67,0.0,21082404.5,301643902.45,48971399.18,679455661.73,12831.68,67984323.7,1062348611.78,539400200.3199999,2368877.76,3576198.52,1734915.9600000002,366405483.26,130639097.74000001,0.0,53228105.92,42118978.09,1522360368.3600001,773670245.38,127251.45,848630054.4,97355430.87,930173954.13,354006037.15,168728464.82999998,19638975.71,16225709.43,231115543.61999997,248188347.08,2273535618.23,31422368.41,20344651.099999998,1989882.27,33118391.86,2179397218.7999997,31751845.59,207383598.44,95343651.38000001,65298052.4,22803209.44,8323158.460000001,144362813.4,0.0,24147092.63,29620634.169999998,31430.41,13873095.31,0.0,185717186.28,39802853.31,3066706263.23,195308237.76999998,22250184.54,135794380.70999998,8090054.64,7396186.44,17664278.71,116318135.62,181341244.19,8356564.0,127399279.0,50452.2,0.0,2841743715.68,698608705.77,0.0,0.0,3534201.9,723677758.12,1193954.35,130450755.71,4128301.89,19987031.259999998,519776338.43,77036599.85,0.0,8543569.28,587390.55,0.0,0.0,17783842.28,223187230.92000002,623402682.05,143561509.4,751123247.32,0.0,112557727.33,31321426.7,2047116.2,2078388747.55,144177428.32,3871913.2,7323128.95,1809380635.49,19200.0,0.0,3811315.14,3814660545.15,312230383.55,249434229.51,25651161.779999997,346961526.03999996,40510674.61,106037619.61,0.0
Heavy Electrical Equipment,0.0,0.0,0.0,0.0,6405.66,14146154.64,0.0,0.0,0.0,225462025.39,361727.13,0.0,6325806.590000001,2743931.45,2959930.92,0.0,0.0,0.0,0.0,1132.08,0.0,0.0,778333448.4800001,511998161.32,2403148.8,0.0,0.0,0.0,0.0,0.0,95585535.03999999,0.0,0.0,0.0,0.0,1653131.3,3885361.0,0.0,0.0,4413216.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115883242.17999999,1101389250.52,103487461.94,0.0,0.0,0.0,0.0,85502.28,0.0,0.0,1969026.54,0.0,0.0,332419105.35999995,867943.4299999999,0.0,0.0,0.0,5758412.52,0.0,0.0,0.0,1101950.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252395581.92,0.0,0.0,0.0,0.0,559170.26,0.0,0.0,141803084.82999998,1214349.96,0.0,0.0,2785081.5300000003,0.0,0.0,0.0,0.0,19562194.85,0.0,18138767.89,0.0,458886.61,0.0,0.0
Highways & Railtracks,0.0,0.0,0.0,0.0,166001732.56,249683.78,0.0,0.0,114100.0,0.0,5650.0,0.0,0.0,0.0,122818.5,13672.64,0.0,0.0,0.0,1355208.42,0.0,0.0,535472984.53000003,17734.51,0.0,0.0,0.0,0.0,0.0,6329205.159999999,0.0,0.0,0.0,0.0,0.0,0.0,52265930.47,0.0,372254.34,2042375.6600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806800.0,1394075.62,0.0,478071831.1,0.0,0.0,0.0,0.0,0.0,2862883.94,0.0,566737.86,0.0,0.0,164186.13,0.0,0.0,0.0,0.0,4230831.0200000005,0.0,124335093.26,0.0,0.0,0.0,0.0,0.0,0.0,170628.47,0.0,0.0,0.0,0.0,13274.34,18679.25,0.0,0.0,21646.22,0.0,0.0,80290555.56,77264.48,0.0,0.0,25067546.770000003,0.0,0.0,0.0,1506402.68,26017.7,0.0,0.0,0.0,0.0,0.0,0.0
Home Furnishings,0.0,0.0,0.0,728798.53,601.77,0.0,4495119.81,0.0,953752.22,86968690.45,29582590.330000002,0.0,0.0,0.0,22501316.96,0.0,0.0,0.0,0.0,279664.56,8862128.03,0.0,1702154.67,0.0,0.0,0.0,1242418.59,0.0,0.0,3701831.0,866168.07,115611111.49,0.0,0.0,0.0,41806507.11,873403.72,0.0,1023545.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721456.9,0.0,0.0,408649952.38,0.0,0.0,90118.0,5492950.75,14397699.78,0.0,59669.56,0.0,0.0,3657127.4400000004,9631.64,0.0,0.0,0.0,6236877.82,0.0,0.0,0.0,0.0,0.0,3804969.71,0.0,0.0,0.0,0.0,0.0,22683.56,199963065.12,26411613.37,54308.78,0.0,0.0,132214.15,0.0,0.0,66584308.84,0.0,0.0,0.0,325135.78,0.0,0.0,0.0,902148.0,579476.26,0.0,8735327.78,38800.0,684333.9500000001,0.0,0.0
Home Improvement Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9146939.96,0.0,39860.0,0.0,0.0,0.0,0.0,0.0,82167.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166685286.79,0.0,0.0,0.0,622465.47,0.0,37341745.17,0.0,0.0,1616.32,0.0,0.0,0.0,0.0,90347600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23573855.23,0.0,0.0,0.0,0.0
Homebuilding,0.0,974054.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361990.44,0.0,0.0,0.0,0.0,0.0,0.0,1492.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33761.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Homefurnishing Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998316.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17090393.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122641.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522.12,0.0,0.0,17988322.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012839.58,0.0,1708722.22,176153711.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28175660.31,0.0,0.0
"Hotels, Resorts & Cruise Lines",52301.530000000006,17160067.96,0.0,8851482.59,161773916.32,7086009.18,13073751.19,0.0,19801211.12,179019.04,3400659.1500000004,0.0,347547.17,6869.07,11451484.28,65256.0,0.0,0.0,29694.27,18159307.130000003,2278906.02,0.0,12925307.5,106479.88,18190.48,77454479.93,0.0,0.0,410554.38,168548.0,62338946.83,93705177.76,0.0,0.0,619000.0,0.0,16347968.469999999,0.0,5504.59,31062434.68,1439584.63,0.0,0.0,0.0,0.0,0.0,10850.09,0.0,0.0,0.0,0.0,2382070.61,50092865.95,0.0,0.0,199595.69999999998,0.0,0.0,0.0,2595563913.09,11162.0,0.0,11164312.43,20751.41,0.0,136208057.76,304654795.88,0.0,0.0,20026182.4,8520620.89,18695.69,101729109.63,8108.49,0.0,1217672.44,0.0,0.0,0.0,0.0,1441404.93,237971.5,42620061.370000005,17783783.97,3859683.15,1382270.81,269931380.43,0.0,4712264.15,22621.23,735400.0,6612206.82,11766002.02,5207383.62,0.0,25208965.05,0.0,0.0,11748.0,2304009.1100000003,2911687.72,0.0,1702156.1,456145.05,3968330.96,72180.0,0.0
Household Appliances,0.0,516503.62,0.0,0.0,1322310.42,0.0,0.0,798821.37,0.0,31086557.299999997,6506938.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17433.6,1400419.26,0.0,0.0,0.0,34333.63,377378616.02,0.0,0.0,58313443.22,17567581.04,244651.42,174956512.57000002,13267733.860000001,117351445.54,0.0,0.0,101480875.91,472329.95,1536355.0499999998,27975000.0,0.0,98543.36,0.0,0.0,0.0,0.0,223542264.21,0.0,0.0,0.0,25683637.61,364908.7,31676791.59,175471.7,5700.0,13497283.66,131426.75,0.0,0.0,247572.7,5034118119.28,0.0,20929479.77,0.0,0.0,201658835.6,9816992.86,0.0,0.0,0.0,344414656.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20636274.3,103764641.84,6454901.9,3631300.0,146077.92,0.0,890629.03,0.0,5643364.54,2219643.66,0.0,0.0,1018396751.3000001,0.0,0.0,0.0,1478455.98,55783162.45999999,0.0,16429.2,201700.0,113207.55,219789.68,0.0
Household Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5469442.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,0.0,0.0,8854850.0,0.0,0.0,0.0,0.0,0.0,1046680.73,0.0,0.0,0.0,0.0,29270411.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38905053.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717541.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
